,cat119_train.tm,cat119_train.address_city,cat119_train.address_gu,cat119_train.sub_address,cat119_train.cat,cat119_train.sub_cat,cat119_train.stn,cat119_train.call_count
3421,20200618,부산광역시,해운대구,반여동,구급,부상,937,1
3422,20200618,부산광역시,해운대구,우동,구급,교통사고,937,1
3423,20200618,부산광역시,해운대구,재송동,구급,부상,937,1
3424,20200618,부산광역시,해운대구,좌동,구급,부상,937,1
3425,20200618,부산광역시,해운대구,좌동,기타,업무운행,937,1
3426,20200619,부산광역시,강서구,강동동,구급,교통사고,904,1
3427,20200619,부산광역시,강서구,대저2동,구급,교통사고,904,1
3428,20200619,부산광역시,강서구,명지동,구급,부상,904,1
3429,20200619,부산광역시,강서구,성북동,구조,교통사고,921,1
3430,20200619,부산광역시,강서구,지사동,기타,업무운행,904,1
3431,20200619,부산광역시,금정구,금성동,기타,업무운행,941,1
3432,20200619,부산광역시,금정구,남산동,기타,업무운행,939,1
3433,20200619,부산광역시,금정구,부곡동,구급,구급기타,940,1
3434,20200619,부산광역시,금정구,부곡동,구급,부상,940,1
3435,20200619,부산광역시,금정구,부곡동,기타,업무운행,940,1
3436,20200619,부산광역시,금정구,서동,구급,교통사고,940,2
3437,20200619,부산광역시,금정구,서동,구급,부상,940,2
3438,20200619,부산광역시,금정구,장전동,기타,업무운행,940,1
3439,20200619,부산광역시,기장군,기장읍,구급,교통사고,923,3
3440,20200619,부산광역시,기장군,기장읍,구급,부상,923,2
3441,20200619,부산광역시,기장군,기장읍,기타,상황출동,923,1
3442,20200619,부산광역시,기장군,일광면,구급,교통사고,923,1
3443,20200619,부산광역시,기장군,정관읍,구급,구급기타,923,1
3444,20200619,부산광역시,남구,감만동,구급,교통사고,942,1
3445,20200619,부산광역시,남구,감만동,구급,부상,942,1
3446,20200619,부산광역시,남구,대연동,구급,부상,942,1
3447,20200619,부산광역시,남구,문현동,구급,교통사고,942,1
3448,20200619,부산광역시,남구,용당동,구급,부상,942,1
3449,20200619,부산광역시,남구,용호동,구급,부상,942,2
3450,20200619,부산광역시,동구,범일동,구급,교통사고,942,2
3451,20200619,부산광역시,동구,수정동,기타,업무운행,159,1
3452,20200619,부산광역시,동구,좌천동,구급,교통사고,942,1
3453,20200619,부산광역시,동구,초량동,구급,교통사고,159,1
3454,20200619,부산광역시,동구,초량동,기타,업무운행,159,1
3455,20200619,부산광역시,동래구,명륜동,구급,부상,940,2
3456,20200619,부산광역시,동래구,사직동,구급,부상,940,2
3457,20200619,부산광역시,동래구,수안동,구급,부상,940,1
3458,20200619,부산광역시,동래구,안락동,구급,교통사고,940,2
3459,20200619,부산광역시,동래구,안락동,구급,부상,940,1
3460,20200619,부산광역시,동래구,안락동,구조,교통사고,940,1
3461,20200619,부산광역시,동래구,온천동,구급,교통사고,940,4
3462,20200619,부산광역시,동래구,온천동,기타,상황출동,940,1
3463,20200619,부산광역시,동래구,온천동,기타,업무운행,940,1
3464,20200619,부산광역시,부산진구,가야동,구급,부상,938,1
3465,20200619,부산광역시,부산진구,가야동,기타,업무운행,938,1
3466,20200619,부산광역시,부산진구,개금동,구급,부상,938,2
3467,20200619,부산광역시,부산진구,범천동,구급,교통사고,942,2
3468,20200619,부산광역시,부산진구,부전동,구급,교통사고,938,1
3469,20200619,부산광역시,부산진구,부전동,구급,부상,938,3
3470,20200619,부산광역시,부산진구,전포동,구급,교통사고,938,2
3471,20200619,부산광역시,부산진구,초읍동,구급,부상,941,1
3472,20200619,부산광역시,북구,구포동,구급,교통사고,941,4
3473,20200619,부산광역시,북구,구포동,구급,부상,941,1
3474,20200619,부산광역시,북구,구포동,구조,교통사고,941,2
3475,20200619,부산광역시,북구,금곡동,구급,부상,941,2
3476,20200619,부산광역시,북구,만덕동,구급,교통사고,941,1
3477,20200619,부산광역시,북구,만덕동,구급,부상,941,1
3478,20200619,부산광역시,북구,화명동,구급,교통사고,941,1
3479,20200619,부산광역시,사상구,괘법동,구급,부상,904,1
3480,20200619,부산광역시,사상구,괘법동,구조,산악사고,904,1
3481,20200619,부산광역시,사상구,괘법동,기타,상황출동,904,1
3482,20200619,부산광역시,사상구,덕포동,구조,교통사고,904,1
3483,20200619,부산광역시,사상구,삼락동,구급,교통사고,904,1
3484,20200619,부산광역시,사상구,삼락동,기타,업무운행,904,1
3485,20200619,부산광역시,사하구,괴정동,구급,구급기타,950,1
3486,20200619,부산광역시,사하구,괴정동,구급,부상,950,1
3487,20200619,부산광역시,사하구,구평동,구급,교통사고,159,1
3488,20200619,부산광역시,사하구,다대동,구급,구급기타,950,1
3489,20200619,부산광역시,사하구,당리동,구급,부상,950,1
3490,20200619,부산광역시,사하구,신평동,기타,업무운행,950,4
3491,20200619,부산광역시,사하구,장림동,구급,교통사고,950,1
3492,20200619,부산광역시,사하구,장림동,구조,교통사고,950,1
3493,20200619,부산광역시,서구,암남동,구급,부상,159,1
3494,20200619,부산광역시,수영구,광안동,구급,교통사고,937,2
3495,20200619,부산광역시,수영구,광안동,기타,상황출동,937,1
3496,20200619,부산광역시,수영구,망미동,구급,구급기타,940,2
3497,20200619,부산광역시,연제구,연산동,구급,교통사고,940,1
3498,20200619,부산광역시,연제구,연산동,구급,부상,940,2
3499,20200619,부산광역시,연제구,연산동,기타,상황출동,940,1
3500,20200619,부산광역시,연제구,연산동,기타,업무운행,940,3
3501,20200619,부산광역시,영도구,대교동,구급,부상,159,1
3502,20200619,부산광역시,영도구,영선동,구급,부상,159,1
3503,20200619,부산광역시,영도구,청학동,기타,업무운행,159,2
3504,20200619,부산광역시,중구,남포동,구급,부상,159,1
3505,20200619,부산광역시,중구,보수동,구급,부상,159,1
3506,20200619,부산광역시,중구,영주동,구급,교통사고,159,1
3507,20200619,부산광역시,중구,중앙동,구급,부상,159,1
3508,20200619,부산광역시,중구,중앙동,기타,업무운행,159,1
3509,20200619,부산광역시,해운대구,석대동,구조,교통사고,940,1
3510,20200619,부산광역시,해운대구,우동,구급,교통사고,937,1
3511,20200619,부산광역시,해운대구,우동,구급,구급기타,937,1
3512,20200619,부산광역시,해운대구,우동,구급,부상,937,2
3513,20200619,부산광역시,해운대구,우동,기타,업무운행,937,2
3514,20200619,부산광역시,해운대구,재송동,구급,부상,937,1
3515,20200619,부산광역시,해운대구,좌동,구급,부상,937,2
3516,20200619,부산광역시,해운대구,중동,구급,교통사고,937,1
3517,20200620,부산광역시,강서구,대저1동,구급,교통사고,904,1
3518,20200620,부산광역시,강서구,대저1동,구급,부상,904,1
3519,20200620,부산광역시,강서구,대저2동,구급,부상,904,1
3520,20200620,부산광역시,강서구,봉림동,구급,부상,904,1
3521,20200620,부산광역시,강서구,지사동,기타,상황출동,904,1
3522,20200620,부산광역시,금정구,구서동,구급,부상,940,1
3523,20200620,부산광역시,금정구,남산동,구급,교통사고,939,1
3524,20200620,부산광역시,금정구,선동,구조,산악사고,939,1
3525,20200620,부산광역시,기장군,기장읍,구급,교통사고,923,1
3526,20200620,부산광역시,기장군,기장읍,구급,부상,923,1
3527,20200620,부산광역시,기장군,일광면,구급,교통사고,923,1
3528,20200620,부산광역시,기장군,일광면,구급,부상,923,1
3529,20200620,부산광역시,기장군,일광면,구조,교통사고,923,1
3530,20200620,부산광역시,기장군,일광면,구조,산악사고,923,1
3531,20200620,부산광역시,기장군,정관읍,구급,부상,923,1
3532,20200620,부산광역시,기장군,정관읍,기타,지원출동(기타),923,1
3533,20200620,부산광역시,기장군,철마면,구조,산악사고,939,1
3534,20200620,부산광역시,남구,감만동,구급,부상,942,2
3535,20200620,부산광역시,남구,대연동,구급,교통사고,942,1
3536,20200620,부산광역시,남구,대연동,구급,부상,942,2
3537,20200620,부산광역시,남구,문현동,구급,부상,942,1
3538,20200620,부산광역시,남구,문현동,기타,상황출동,942,1
3539,20200620,부산광역시,남구,용호동,구급,부상,942,3
3540,20200620,부산광역시,동구,범일동,구급,교통사고,942,1
3541,20200620,부산광역시,동구,초량동,구급,교통사고,159,1
3542,20200620,부산광역시,동구,초량동,구급,부상,159,1
3543,20200620,부산광역시,동래구,명륜동,구급,부상,940,1
3544,20200620,부산광역시,동래구,명장동,구급,부상,940,1
3545,20200620,부산광역시,동래구,복천동,구급,부상,940,1
3546,20200620,부산광역시,동래구,사직동,구급,부상,940,1
3547,20200620,부산광역시,동래구,온천동,구급,부상,940,2
3548,20200620,부산광역시,부산진구,가야동,구급,부상,938,1
3549,20200620,부산광역시,부산진구,가야동,기타,업무운행,938,1
3550,20200620,부산광역시,부산진구,개금동,구급,부상,938,1
3551,20200620,부산광역시,부산진구,개금동,기타,상황출동,938,1
3552,20200620,부산광역시,부산진구,범천동,구급,부상,942,1
3553,20200620,부산광역시,부산진구,부전동,구급,부상,938,1
3554,20200620,부산광역시,부산진구,전포동,구급,교통사고,938,1
3555,20200620,부산광역시,부산진구,전포동,구급,부상,938,1
3556,20200620,부산광역시,부산진구,전포동,구조,교통사고,938,1
3557,20200620,부산광역시,부산진구,전포동,기타,상황출동,938,1
3558,20200620,부산광역시,북구,구포동,구급,부상,941,2
3559,20200620,부산광역시,북구,금곡동,구급,부상,941,2
3560,20200620,부산광역시,북구,금곡동,기타,업무운행,941,1
3561,20200620,부산광역시,북구,화명동,구급,부상,941,1
3562,20200620,부산광역시,북구,화명동,기타,업무운행,941,1
3563,20200620,부산광역시,사상구,감전동,기타,상황출동,904,1
3564,20200620,부산광역시,사상구,괘법동,구급,부상,904,1
3565,20200620,부산광역시,사상구,덕포동,구급,교통사고,904,1
3566,20200620,부산광역시,사상구,모라동,구급,부상,904,1
3567,20200620,부산광역시,사상구,삼락동,구급,교통사고,904,1
3568,20200620,부산광역시,사하구,다대동,구급,교통사고,950,1
3569,20200620,부산광역시,사하구,다대동,구급,부상,950,1
3570,20200620,부산광역시,사하구,신평동,기타,업무운행,950,2
3571,20200620,부산광역시,서구,부민동,구급,부상,159,1
3572,20200620,부산광역시,서구,암남동,구급,교통사고,159,1
3573,20200620,부산광역시,수영구,광안동,구급,교통사고,937,1
3574,20200620,부산광역시,수영구,남천동,구급,교통사고,937,1
3575,20200620,부산광역시,수영구,망미동,구급,부상,940,1
3576,20200620,부산광역시,연제구,거제동,구급,교통사고,940,2
3577,20200620,부산광역시,연제구,거제동,구급,부상,940,2
3578,20200620,부산광역시,연제구,연산동,구급,부상,940,1
3579,20200620,부산광역시,연제구,연산동,기타,업무운행,940,1
3580,20200620,부산광역시,영도구,동삼동,구급,교통사고,910,1
3581,20200620,부산광역시,영도구,동삼동,구급,부상,910,1
3582,20200620,부산광역시,영도구,동삼동,기타,상황출동,910,1
3583,20200620,부산광역시,영도구,영선동,구급,부상,159,1
3584,20200620,부산광역시,영도구,영선동,기타,업무운행,159,1
3585,20200620,부산광역시,중구,남포동,구급,부상,159,1
3586,20200620,부산광역시,중구,대청동,구급,교통사고,159,1
3587,20200620,부산광역시,중구,부평동,구급,부상,159,1
3588,20200620,부산광역시,해운대구,반여동,구급,교통사고,937,1
3589,20200620,부산광역시,해운대구,반여동,구조,산악사고,937,1
3590,20200620,부산광역시,해운대구,반여동,기타,업무운행,937,1
3591,20200620,부산광역시,해운대구,송정동,구급,부상,937,1
3592,20200620,부산광역시,해운대구,우동,구급,교통사고,937,2
3593,20200620,부산광역시,해운대구,우동,구급,부상,937,3
3594,20200620,부산광역시,해운대구,우동,구조,교통사고,937,1
3595,20200620,부산광역시,해운대구,재송동,구급,부상,937,2
3596,20200620,부산광역시,해운대구,좌동,구급,부상,937,1
3597,20200620,부산광역시,해운대구,중동,구급,교통사고,937,1
3598,20200620,부산광역시,해운대구,중동,기타,업무운행,937,1
3599,20200621,부산광역시,강서구,대저1동,구급,부상,904,1
3600,20200621,부산광역시,금정구,구서동,구급,교통사고,940,1
3601,20200621,부산광역시,금정구,남산동,구급,부상,939,1
3602,20200621,부산광역시,금정구,부곡동,구급,부상,940,1
3603,20200621,부산광역시,금정구,장전동,구급,부상,940,1
3604,20200621,부산광역시,기장군,기장읍,구급,교통사고,923,2
3605,20200621,부산광역시,기장군,기장읍,구급,부상,923,1
3606,20200621,부산광역시,기장군,장안읍,구급,부상,923,3
3607,20200621,부산광역시,기장군,장안읍,구조,수난사고,923,1
3608,20200621,부산광역시,남구,감만동,구조,수난사고,942,1
3609,20200621,부산광역시,남구,대연동,구급,부상,942,1
3610,20200621,부산광역시,남구,대연동,구조,산악사고,942,1
3611,20200621,부산광역시,남구,대연동,기타,상황출동,942,1
3612,20200621,부산광역시,남구,문현동,구급,교통사고,942,1
3613,20200621,부산광역시,남구,문현동,기타,상황출동,942,1
3614,20200621,부산광역시,남구,용호동,구급,부상,942,1
3615,20200621,부산광역시,동구,범일동,구급,교통사고,942,1
3616,20200621,부산광역시,동구,좌천동,기타,상황출동,942,1
3617,20200621,부산광역시,동구,초량동,구급,교통사고,159,1
3618,20200621,부산광역시,동구,초량동,구급,부상,159,1
3619,20200621,부산광역시,동래구,온천동,구조,산악사고,940,1
3620,20200621,부산광역시,동래구,온천동,기타,상황출동,940,1
3621,20200621,부산광역시,부산진구,가야동,구급,교통사고,938,1
3622,20200621,부산광역시,부산진구,가야동,구조,산악사고,938,1
3623,20200621,부산광역시,부산진구,가야동,기타,상황출동,938,1
3624,20200621,부산광역시,부산진구,개금동,구급,부상,938,1
3625,20200621,부산광역시,부산진구,범전동,구급,교통사고,938,1
3626,20200621,부산광역시,부산진구,범천동,구급,부상,942,1
3627,20200621,부산광역시,부산진구,양정동,구급,교통사고,940,1
3628,20200621,부산광역시,부산진구,양정동,구조,교통사고,940,1
3629,20200621,부산광역시,부산진구,연지동,구급,부상,941,3
3630,20200621,부산광역시,부산진구,전포동,구급,교통사고,938,2
3631,20200621,부산광역시,부산진구,전포동,구급,부상,938,1
3632,20200621,부산광역시,부산진구,전포동,구조,교통사고,938,1
3633,20200621,부산광역시,북구,구포동,구급,교통사고,941,1
3634,20200621,부산광역시,북구,금곡동,구급,부상,941,3
3635,20200621,부산광역시,북구,덕천동,구급,교통사고,941,1
3636,20200621,부산광역시,북구,덕천동,구급,부상,941,1
3637,20200621,부산광역시,북구,만덕동,구급,부상,941,1
3638,20200621,부산광역시,북구,만덕동,구조,산악사고,941,1
3639,20200621,부산광역시,사상구,주례동,구급,부상,938,1
3640,20200621,부산광역시,사하구,괴정동,구급,교통사고,950,1
3641,20200621,부산광역시,사하구,괴정동,구급,부상,950,1
3642,20200621,부산광역시,사하구,장림동,구급,부상,950,1
3643,20200621,부산광역시,사하구,하단동,구급,부상,950,2
3644,20200621,부산광역시,서구,동대신동,구조,산악사고,159,2
3645,20200621,부산광역시,서구,서대신동,구급,교통사고,159,1
3646,20200621,부산광역시,서구,서대신동,구급,부상,159,1
3647,20200621,부산광역시,서구,아미동,구급,부상,159,1
3648,20200621,부산광역시,수영구,남천동,기타,상황출동,937,1
3649,20200621,부산광역시,수영구,망미동,구급,교통사고,940,3
3650,20200621,부산광역시,수영구,망미동,구급,부상,940,1
3651,20200621,부산광역시,수영구,망미동,기타,상황출동,940,1
3652,20200621,부산광역시,수영구,수영동,구급,부상,937,3
3653,20200621,부산광역시,연제구,연산동,구급,교통사고,940,1
3654,20200621,부산광역시,영도구,동삼동,구급,부상,910,2
3655,20200621,부산광역시,영도구,신선동,구급,부상,159,1
3656,20200621,부산광역시,영도구,영선동,구급,교통사고,159,1
3657,20200621,부산광역시,해운대구,반송동,구급,부상,937,2
3658,20200621,부산광역시,해운대구,반여동,기타,상황출동,937,1
3659,20200621,부산광역시,해운대구,우동,구급,부상,937,1
3660,20200621,부산광역시,해운대구,재송동,구급,부상,937,1
3661,20200622,부산광역시,강서구,대저1동,구급,부상,904,1
3662,20200622,부산광역시,강서구,대저2동,구급,부상,904,1
3663,20200622,부산광역시,강서구,명지동,구급,부상,904,2
3664,20200622,부산광역시,강서구,명지동,구조,교통사고,904,3
3665,20200622,부산광역시,강서구,신호동,구급,교통사고,950,1
3666,20200622,부산광역시,강서구,신호동,기타,업무운행,950,1
3667,20200622,부산광역시,강서구,지사동,구급,부상,904,1
3668,20200622,부산광역시,금정구,구서동,구급,부상,940,1
3669,20200622,부산광역시,금정구,부곡동,구급,교통사고,940,2
3670,20200622,부산광역시,기장군,정관읍,구급,교통사고,923,1
3671,20200622,부산광역시,기장군,정관읍,구급,부상,923,1
3672,20200622,부산광역시,기장군,철마면,구급,교통사고,939,1
3673,20200622,부산광역시,남구,대연동,구급,교통사고,942,2
3674,20200622,부산광역시,남구,용당동,구급,부상,942,2
3675,20200622,부산광역시,남구,용호동,구급,교통사고,942,1
3676,20200622,부산광역시,남구,용호동,구급,부상,942,2
3677,20200622,부산광역시,남구,용호동,구조,교통사고,942,1
3678,20200622,부산광역시,남구,용호동,기타,대민지원,942,1
3679,20200622,부산광역시,동구,수정동,구급,교통사고,159,1
3680,20200622,부산광역시,동구,수정동,기타,업무운행,159,1
3681,20200622,부산광역시,동래구,낙민동,구급,부상,940,1
3682,20200622,부산광역시,동래구,수안동,기타,업무운행,940,1
3683,20200622,부산광역시,동래구,온천동,구급,부상,940,1
3684,20200622,부산광역시,동래구,온천동,기타,업무운행,940,1
3685,20200622,부산광역시,부산진구,개금동,구급,부상,938,1
3686,20200622,부산광역시,부산진구,당감동,구급,부상,938,1
3687,20200622,부산광역시,부산진구,당감동,기타,업무운행,938,1
3688,20200622,부산광역시,부산진구,범천동,구급,부상,942,1
3689,20200622,부산광역시,부산진구,부전동,기타,업무운행,938,1
3690,20200622,부산광역시,부산진구,양정동,구급,교통사고,940,1
3691,20200622,부산광역시,부산진구,전포동,구급,구급기타,938,1
3692,20200622,부산광역시,북구,구포동,구급,교통사고,941,1
3693,20200622,부산광역시,북구,구포동,구급,구급기타,941,2
3694,20200622,부산광역시,북구,구포동,구급,부상,941,1
3695,20200622,부산광역시,북구,금곡동,구급,부상,941,1
3696,20200622,부산광역시,북구,덕천동,구급,부상,941,1
3697,20200622,부산광역시,북구,덕천동,기타,업무운행,941,1
3698,20200622,부산광역시,북구,화명동,구급,부상,941,2
3699,20200622,부산광역시,사상구,감전동,기타,업무운행,904,1
3700,20200622,부산광역시,사상구,모라동,구조,산악사고,904,1
3701,20200622,부산광역시,사상구,엄궁동,구급,구급기타,904,1
3702,20200622,부산광역시,사상구,주례동,구급,부상,938,1
3703,20200622,부산광역시,사상구,학장동,구급,교통사고,904,1
3704,20200622,부산광역시,사하구,감천동,구급,구급기타,159,2
3705,20200622,부산광역시,사하구,감천동,구조,교통사고,159,1
3706,20200622,부산광역시,사하구,다대동,구급,구급기타,950,1
3707,20200622,부산광역시,사하구,다대동,구급,부상,950,1
3708,20200622,부산광역시,사하구,신평동,구급,교통사고,950,1
3709,20200622,부산광역시,사하구,신평동,기타,업무운행,950,2
3710,20200622,부산광역시,사하구,장림동,구급,교통사고,950,2
3711,20200622,부산광역시,사하구,하단동,구급,부상,950,1
3712,20200622,부산광역시,서구,부민동,기타,업무운행,159,1
3713,20200622,부산광역시,수영구,광안동,구급,교통사고,937,1
3714,20200622,부산광역시,수영구,광안동,구급,부상,937,1
3715,20200622,부산광역시,수영구,민락동,구급,부상,937,1
3716,20200622,부산광역시,수영구,수영동,구급,부상,937,1
3717,20200622,부산광역시,연제구,연산동,구급,교통사고,940,1
3718,20200622,부산광역시,연제구,연산동,구급,부상,940,1
3719,20200622,부산광역시,영도구,대교동,구급,부상,159,1
3720,20200622,부산광역시,영도구,동삼동,구급,구급기타,910,1
3721,20200622,부산광역시,영도구,동삼동,구조,수난사고,910,1
3722,20200622,부산광역시,중구,남포동,구급,부상,159,1
3723,20200622,부산광역시,중구,대청동,구급,교통사고,159,1
3724,20200622,부산광역시,해운대구,반송동,구급,부상,937,2
3725,20200622,부산광역시,해운대구,반여동,구급,부상,937,1
3726,20200622,부산광역시,해운대구,송정동,구조,수난사고,937,1
3727,20200622,부산광역시,해운대구,좌동,구급,부상,937,1
3728,20200622,부산광역시,해운대구,좌동,구조,산악사고,937,1
3729,20200622,부산광역시,해운대구,중동,구급,부상,937,2
3730,20200623,부산광역시,강서구,구랑동,기타,상황출동,904,1
3731,20200623,부산광역시,강서구,대저2동,구급,교통사고,904,1
3732,20200623,부산광역시,금정구,부곡동,구급,교통사고,940,1
3733,20200623,부산광역시,금정구,장전동,구조,교통사고,940,1
3734,20200623,부산광역시,금정구,청룡동,기타,업무운행,939,1
3735,20200623,부산광역시,기장군,일광면,구급,부상,923,1
3736,20200623,부산광역시,남구,대연동,구급,교통사고,942,1
3737,20200623,부산광역시,남구,대연동,기타,상황출동,942,1
3738,20200623,부산광역시,남구,문현동,구급,구급기타,942,1
3739,20200623,부산광역시,남구,문현동,구급,부상,942,1
3740,20200623,부산광역시,동구,범일동,구급,부상,942,1
3741,20200623,부산광역시,동구,범일동,기타,업무운행,942,1
3742,20200623,부산광역시,동래구,명장동,기타,업무운행,940,1
3743,20200623,부산광역시,동래구,사직동,기타,상황출동,940,1
3744,20200623,부산광역시,동래구,수안동,기타,상황출동,940,1
3745,20200623,부산광역시,동래구,안락동,구급,교통사고,940,1
3746,20200623,부산광역시,부산진구,가야동,구급,부상,938,1
3747,20200623,부산광역시,부산진구,개금동,구급,부상,938,1
3748,20200623,부산광역시,부산진구,범천동,구급,교통사고,942,3
3749,20200623,부산광역시,부산진구,범천동,구급,부상,942,2
3750,20200623,부산광역시,부산진구,부전동,구급,교통사고,938,3
3751,20200623,부산광역시,부산진구,부전동,구급,부상,938,1
3752,20200623,부산광역시,부산진구,양정동,구급,교통사고,940,1
3753,20200623,부산광역시,부산진구,양정동,구급,부상,940,1
3754,20200623,부산광역시,북구,구포동,구급,교통사고,941,1
3755,20200623,부산광역시,북구,구포동,기타,상황출동,941,1
3756,20200623,부산광역시,북구,금곡동,기타,업무운행,941,1
3757,20200623,부산광역시,사상구,감전동,구급,교통사고,904,5
3758,20200623,부산광역시,사상구,감전동,구조,교통사고,904,1
3759,20200623,부산광역시,사상구,괘법동,구급,교통사고,904,1
3760,20200623,부산광역시,사상구,덕포동,구급,교통사고,904,1
3761,20200623,부산광역시,사상구,모라동,구급,교통사고,904,1
3762,20200623,부산광역시,사상구,모라동,기타,상황출동,904,1
3763,20200623,부산광역시,사하구,감천동,구급,부상,159,1
3764,20200623,부산광역시,사하구,감천동,기타,업무운행,159,1
3765,20200623,부산광역시,사하구,괴정동,구급,교통사고,950,1
3766,20200623,부산광역시,사하구,괴정동,기타,업무운행,950,1
3767,20200623,부산광역시,사하구,다대동,구급,교통사고,950,1
3768,20200623,부산광역시,사하구,다대동,구급,부상,950,1
3769,20200623,부산광역시,사하구,다대동,구조,수난사고,950,1
3770,20200623,부산광역시,사하구,당리동,구급,교통사고,950,1
3771,20200623,부산광역시,사하구,신평동,구급,부상,950,1
3772,20200623,부산광역시,사하구,신평동,기타,업무운행,950,1
3773,20200623,부산광역시,사하구,장림동,구급,교통사고,950,1
3774,20200623,부산광역시,서구,부민동,구급,부상,159,1
3775,20200623,부산광역시,서구,암남동,구급,부상,159,1
3776,20200623,부산광역시,서구,토성동,구급,부상,159,1
3777,20200623,부산광역시,수영구,광안동,구급,교통사고,937,1
3778,20200623,부산광역시,수영구,광안동,구급,부상,937,3
3779,20200623,부산광역시,연제구,거제동,구급,구급기타,940,1
3780,20200623,부산광역시,연제구,연산동,구급,교통사고,940,1
3781,20200623,부산광역시,연제구,연산동,구급,부상,940,2
3782,20200623,부산광역시,연제구,연산동,기타,대민지원,940,1
3783,20200623,부산광역시,연제구,연산동,기타,상황출동,940,1
3784,20200623,부산광역시,영도구,동삼동,구급,부상,910,1
3785,20200623,부산광역시,영도구,동삼동,구조,수난사고,910,1
3786,20200623,부산광역시,영도구,신선동,기타,상황출동,159,1
3787,20200623,부산광역시,중구,광복동,기타,상황출동,159,1
3788,20200623,부산광역시,중구,중앙동,구급,교통사고,159,1
3789,20200623,부산광역시,해운대구,반송동,구급,부상,937,2
3790,20200623,부산광역시,해운대구,반여동,기타,상황출동,937,1
3791,20200623,부산광역시,해운대구,송정동,구급,교통사고,937,1
3792,20200623,부산광역시,해운대구,송정동,기타,업무운행,937,1
3793,20200623,부산광역시,해운대구,우동,기타,업무운행,937,1
3794,20200623,부산광역시,해운대구,재송동,구조,교통사고,937,1
3795,20200623,부산광역시,해운대구,중동,구급,부상,937,1
3796,20200623,부산광역시,해운대구,중동,기타,업무운행,937,3
3797,20200624,부산광역시,강서구,강동동,구급,교통사고,904,1
3798,20200624,부산광역시,강서구,대저2동,구조,교통사고,904,1
3799,20200624,부산광역시,강서구,명지동,구급,교통사고,904,2
3800,20200624,부산광역시,강서구,명지동,구조,교통사고,904,1
3801,20200624,부산광역시,강서구,미음동,구급,부상,904,1
3802,20200624,부산광역시,강서구,성북동,구조,교통사고,921,1
3803,20200624,부산광역시,강서구,지사동,기타,상황출동,904,1
3804,20200624,부산광역시,금정구,구서동,구급,부상,940,1
3805,20200624,부산광역시,금정구,남산동,기타,업무운행,939,1
3806,20200624,부산광역시,금정구,부곡동,구급,교통사고,940,1
3807,20200624,부산광역시,금정구,부곡동,구급,부상,940,1
3808,20200624,부산광역시,금정구,장전동,구급,교통사고,940,1
3809,20200624,부산광역시,기장군,기장읍,기타,업무운행,923,1
3810,20200624,부산광역시,기장군,일광면,구급,교통사고,923,1
3811,20200624,부산광역시,기장군,일광면,구조,교통사고,923,1
3812,20200624,부산광역시,기장군,정관읍,구급,교통사고,923,1
3813,20200624,부산광역시,기장군,정관읍,화재,산불,923,1
3814,20200624,부산광역시,기장군,철마면,구조,산악사고,939,1
3815,20200624,부산광역시,남구,대연동,구급,부상,942,1
3816,20200624,부산광역시,남구,문현동,구급,부상,942,1
3817,20200624,부산광역시,남구,용호동,구조,교통사고,942,1
3818,20200624,부산광역시,남구,우암동,구급,교통사고,942,1
3819,20200624,부산광역시,동구,범일동,구급,부상,942,1
3820,20200624,부산광역시,동래구,낙민동,구급,교통사고,940,1
3821,20200624,부산광역시,동래구,낙민동,구조,교통사고,940,1
3822,20200624,부산광역시,동래구,명장동,구급,부상,940,1
3823,20200624,부산광역시,동래구,수안동,구급,교통사고,940,1
3824,20200624,부산광역시,동래구,온천동,구급,교통사고,940,1
3825,20200624,부산광역시,동래구,온천동,구급,부상,940,3
3826,20200624,부산광역시,동래구,온천동,기타,업무운행,940,1
3827,20200624,부산광역시,동래구,칠산동,구급,부상,940,1
3828,20200624,부산광역시,부산진구,가야동,구급,교통사고,938,1
3829,20200624,부산광역시,부산진구,가야동,구급,구급기타,938,1
3830,20200624,부산광역시,부산진구,가야동,구급,부상,938,2
3831,20200624,부산광역시,부산진구,개금동,구급,부상,938,2
3832,20200624,부산광역시,부산진구,당감동,구급,부상,938,1
3833,20200624,부산광역시,부산진구,당감동,구조,교통사고,938,1
3834,20200624,부산광역시,부산진구,범천동,구조,교통사고,942,1
3835,20200624,부산광역시,부산진구,부암동,구급,교통사고,938,3
3836,20200624,부산광역시,부산진구,부암동,구조,교통사고,938,1
3837,20200624,부산광역시,부산진구,부전동,구급,교통사고,938,1
3838,20200624,부산광역시,부산진구,부전동,구조,교통사고,938,1
3839,20200624,부산광역시,부산진구,양정동,구급,부상,940,1
3840,20200624,부산광역시,부산진구,전포동,구급,교통사고,938,2
3841,20200624,부산광역시,부산진구,초읍동,구급,구급기타,941,1
3842,20200624,부산광역시,부산진구,초읍동,구조,산악사고,941,1
3843,20200624,부산광역시,북구,금곡동,구급,부상,941,1
3844,20200624,부산광역시,북구,만덕동,구급,부상,941,1
3845,20200624,부산광역시,북구,화명동,구급,교통사고,941,1
3846,20200624,부산광역시,북구,화명동,기타,상황출동,941,1
3847,20200624,부산광역시,사상구,엄궁동,구급,교통사고,904,1
3848,20200624,부산광역시,사하구,감천동,기타,업무운행,159,1
3849,20200624,부산광역시,사하구,괴정동,구급,부상,950,4
